piece,run,episode,stroke,duration_s,duration_error_s,drift_s,window_s,dbfs_raw,dbfs_model,dynamic_zone,dynamic_zone_hit,dynamic_distance_db,dynamic_centre_error_db,quality_eff,overall,tone_quality,attack_quality,release_quality,bow_control,dynamic_accuracy,defect_score,bow_speed_measured,depth_m,bow_position,force_mean,force_std,torque_mean,torque_max,bow_usage_m,smoothness_jerk,logged_quality,logged_tone
vocalise,RL1,0,13,1.1499230861663818,-0.05007691383361834,0.011225032806397195,0.5,-14.54791437304215,-19.90791437304215,mf,0,1.3068739916924272,2.5616355545892553,0.7579059869050979,0.6996443271636963,0.7391921281814575,0.8445945978164673,0.7278282046318054,0.7906685471534729,0.7545462250709534,0.028322286903858185,0.1776804261360525,0.000506965791095387,0.5783247745332378,0.34815649982137437,0.46400085641324995,0.593298208999481,0.7952265325670211,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,14,2.225468158721924,-0.1745318412780752,0.0009938240051283742,0.5,-15.336046928879641,-20.696046928879642,mf,0,0.5187414358549347,1.7735029987517628,0.41714336499571797,0.40562817454338074,0.3195591866970062,0.7355140447616577,0.19079329073429108,0.3346230089664459,0.6673955917358398,0.011144028976559639,0.15229872219474014,-4.3479308576294855e-05,0.48547377295301747,0.4841863050044097,0.38134330754284435,0.36518355629825766,0.7529227547687277,4.6216722750448005,10200.170795953249,,
vocalise,Base2,0,1,2.359031915664673,-0.04096808433532573,0.00315589904785174,0.5,-17.27363790434663,-22.633637904346628,mf,1,0.0,-0.1640879767152228,0.75970798432827,0.7212156653404236,0.6815325617790222,0.9183984398841858,0.7682424783706665,0.7751529216766357,0.6324034333229065,0.010136431083083153,0.1643631836008625,0.0005363636363636365,0.5491039079290895,0.4260594443597088,0.28056993436151156,0.4165799060584978,0.8256258142692153,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,2,1.4774169921875,-0.022583007812500222,0.0016618251800535333,0.5,-15.417740153895707,-20.777740153895706,mf,0,0.4370482108388707,1.6918097737356987,0.7325256258249284,0.5009555816650391,0.8282037377357483,0.952962338924408,0.30966681241989136,0.5106443762779236,0.7084001898765564,0.010989030823111534,0.1833782362355231,0.00046344696969697046,0.4144834808005457,0.25574504107705776,0.3240799729008536,0.4874217198695423,0.6800921420881931,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,2,1.5176377296447754,0.017637729644775835,0.002277898788452859,0.5,-16.03433222410564,-21.39433222410564,mf,1,0.0,1.075217703525766,0.4152138471603393,0.13823957741260529,0.49545973539352417,0.5702471733093262,0.19306157529354095,0.21551567316055298,0.5239270925521851,0.3404614329338074,0.17008720761865342,0.0003176136363636367,0.47469015744905346,0.4208737926809551,0.5069151818154678,0.3570092270870781,0.6961299037381824,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,3,1.5198898315429688,0.019889831542968528,0.019931840896607156,0.5,-16.352583480919996,-21.712583480919996,mp,0,2.011728009608241,3.266489572505069,0.5284372583031655,0.2546534240245819,0.7007539868354797,0.5941190719604492,0.17580121755599976,0.35306987166404724,0.650489091873169,0.347549706697464,0.16674202436135388,0.00020823863636363618,0.41499699045430155,0.3733481525486432,0.5431612503277853,0.4822556445125961,0.6908590592967292,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,3,1.5220611095428467,0.02206110954284557,0.03985576629638743,0.5,-16.479176949392645,-21.839176949392645,mp,0,1.8851345411355922,3.1398961040324203,0.4957432381808758,0.2378108948469162,0.5508084893226624,0.704886794090271,0.23990723490715027,0.2678983509540558,0.5576037764549255,0.34888365864753723,0.16367107371311665,0.00013532196969696974,0.46668993201753256,0.4257615596283193,0.5371173355244986,0.34233489289777896,0.6967620848656282,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,4,1.8237738609313965,0.023773860931393553,0.06194000244140696,0.5,-17.09385312431516,-22.45385312431516,mp,0,1.2704583662130773,2.5252199291099053,0.4674477323889733,0.2537234127521515,0.5533897280693054,0.6155331134796143,0.17653709650039673,0.25567427277565,0.63138347864151,0.3562523126602173,0.15131181048700126,-0.00011988636363636368,0.45720724429624726,0.37954207369908366,0.5382952806987861,0.49899472892066243,0.7006131539063029,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,5,1.463176965713501,-0.036823034286500134,0.08574271202087402,0.5,-17.102797609904925,-22.462797609904925,p,0,3.771037006416968,5.0257985693138,0.7510110706090927,0.6604491472244263,0.7722488641738892,0.9070863723754883,0.5177341103553772,0.703885555267334,0.6334208846092224,0.026890840381383896,0.15697736697525252,-0.00011988636363636368,0.5400006034954256,0.3282941808056077,0.37921624075363447,0.3927268243219242,0.7097581000675595,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,5,1.5149619579315186,0.014961957931517889,0.04893684387207031,0.5,-16.03753213587573,-21.39753213587573,mp,0,2.3267793546525084,3.5815409175493365,0.5452950529754163,0.399884968996048,0.6615618467330933,0.677232027053833,0.12200979888439178,0.406941294670105,0.6948400139808655,0.3553774654865265,0.1715085612156278,0.0003176136363636363,0.5155174502224784,0.4164541776972329,0.5656033057355446,0.5423522682080879,0.7637794215326079,4.460384498541893,10571.314048000591,,
