piece,run,episode,stroke,duration_s,duration_error_s,drift_s,window_s,dbfs_raw,dbfs_model,dynamic_zone,dynamic_zone_hit,dynamic_distance_db,dynamic_centre_error_db,quality_eff,overall,tone_quality,attack_quality,release_quality,bow_control,dynamic_accuracy,defect_score,bow_speed_measured,depth_m,bow_position,force_mean,force_std,torque_mean,torque_max,bow_usage_m,smoothness_jerk,logged_quality,logged_tone
yunpiece,Base1,0,24,0.5310769081115723,0.031076908111572155,0.030534744262695312,0.5310657596371882,-19.52568127922811,-24.88568127922811,p,0,1.348153337093784,2.6029148999906155,0.3199729144573212,0.7306724190711975,0.36793652176856995,0.16031953692436218,0.03147155046463013,0.7134955525398254,0.6320623159408569,0.6389955878257751,0.10902220667882316,-0.0009590909090909091,0.5839763876742708,0.5266213994268645,0.5645798310709302,0.507353099706331,0.6954634709574314,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,25,0.5333206653594971,0.03332066535949696,0.06161165237426758,0.5333333333333333,-18.811433022172203,-24.171433022172202,p,0,2.0624015941496907,3.3171631570465223,0.4394950091838837,0.5915021896362305,0.4727001190185547,0.3310560882091522,0.36860403418540955,0.5905643105506897,0.5425704717636108,0.6324529647827148,0.10780687989969043,-0.0009590909090909091,0.5501163421213113,0.47462008053748184,0.5731849537171746,0.5475998499891109,0.7183523139053046,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,26,0.5334000587463379,0.03340005874633778,0.09493231773376465,0.5333786848072563,-19.03920447312457,-24.39920447312457,p,0,1.834630143197323,3.0893917060941547,0.37190635278820994,0.7199152708053589,0.4278756380081177,0.22993028163909912,0.09261636435985565,0.7595623135566711,0.6423813104629517,0.623700737953186,0.10889989548538542,-0.0009590909090909091,0.5846794420222143,0.5149286922687921,0.5025141607346708,0.5073805905440478,0.6556721858895009,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,27,0.5303699970245361,0.030369997024536022,0.12833237648010254,0.5303854875283447,-18.429518449691628,-23.789518449691627,p,0,2.4443161666302657,3.6990777295270973,0.5136234253644943,0.5958168506622314,0.6756868958473206,0.2705802321434021,0.3503115773200989,0.5220928192138672,0.4972640573978424,0.5056992769241333,0.10883306909129235,-0.0009590909090909091,0.5512945109312103,0.472433328355218,0.6087435508010773,0.5455005530514712,0.6815196273494204,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,28,0.9743549823760986,-0.02564501762390159,0.15870237350463867,0.5,-18.80758533259961,-24.16758533259961,p,0,2.066249283722282,3.3210108466191137,0.35605447441339494,0.2390139102935791,0.25889331102371216,0.6069986820220947,0.3463381826877594,0.21218499541282654,0.44115620851516724,0.3259555995464325,0.11782997510386584,-0.0009590909090909091,0.5337211170029831,0.4349078961409406,0.44379282336407355,0.44858856961377647,0.6917829800686258,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,29,0.4812464714050293,-0.018753528594970814,0.1330573558807373,0.48124716553287983,-19.116254443346662,-24.47625444334666,p,0,1.7575801729752314,3.012341735872063,0.39069074330980463,0.25524818897247314,0.3590252697467804,0.695499837398529,0.08793477714061737,0.12470228224992752,0.29242756962776184,0.36596035957336426,0.11917833788739073,-0.0009590909090909091,0.45933839902400625,0.3166086018419688,0.4103208374212866,0.4894674965678125,0.5748186982289436,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,30,0.20388031005859375,0.010130310058593772,0.1143038272857666,0.20387755102040817,-20.769631371355736,-26.129631371355735,p,0,0.10420324496615763,1.3589648078629892,0.4747125113865519,0.4729084372520447,0.6863316297531128,0.4776230454444885,0.18231625854969025,0.39068835973739624,0.7012555003166199,0.555986762046814,0.11104381968667199,-0.0009590909090909091,0.5336886524288776,0.6675938604948192,0.7936225490477261,0.5728453388768867,0.6175605656000543,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,31,0.2037653923034668,0.010015392303466819,0.06818413734436035,0.2037641723356009,-19.517782250478493,-24.877782250478493,p,0,1.3560523658434,2.6108139287402317,0.47308654824465646,0.3417111337184906,0.24730642139911652,0.725471019744873,0.29536932706832886,0.24075932800769806,0.7013458013534546,0.3351626396179199,0.10603988975203715,-0.0009590909090909091,0.5349933468723058,0.569510839767154,0.5634682205547392,0.4460226461401495,0.5640095408558803,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,32,0.20521783828735352,0.011467838287353538,0.02194952964782715,0.20521541950113378,-19.850550979417157,-25.210550979417157,p,0,1.0232836369047362,2.278045199801568,0.3772556306471644,0.2179338037967682,0.16107387840747833,0.5778520107269287,0.26246967911720276,0.15099745988845825,0.7644233703613281,0.22666101157665253,0.1083839275218705,-0.0009590909090909091,0.5341843163383055,0.5579512938520926,0.6593322307020706,0.5473525857239538,0.6105579833814778,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,33,0.20976710319519043,0.016017103195190452,0.00020885467529296875,0.2097732426303855,-20.138913392680383,-25.498913392680382,p,0,0.7349212236415106,1.9896827865383422,0.5767759216137165,0.4314368963241577,0.4733460247516632,0.796360194683075,0.3656916320323944,0.2817986011505127,0.7674835324287415,0.23158219456672668,0.10641061108571717,-0.0009590909090909091,0.5333638328855043,0.6919882694520854,0.7084754458437459,0.44117954583965024,0.5121752295832999,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,34,0.288097620010376,0.013097620010375954,0.0005207061767578125,0.28809523809523807,-21.097950840253542,-26.45795084025354,p,1,0.0,1.0306453389651828,0.41294093829734946,0.4210668206214905,0.6272695660591125,0.3148251473903656,0.21032720804214478,0.39003023505210876,0.834577739238739,0.4387008547782898,0.10815776711316887,-0.0009590909090909091,0.5438662408215204,0.5827325722141307,0.6818281589424453,0.5586591710748791,0.6172530530037317,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,35,0.2883718013763428,0.013371801376342751,0.000209808349609375,0.2883673469387755,-24.471157467764378,-29.831157467764378,p,0,1.087799725648825,-2.342561288545653,0.3303117023838448,0.48695239424705505,0.5070318579673767,0.23516760766506195,0.07248158752918243,0.5141763091087341,0.2925211787223816,0.358583003282547,0.10804701113571027,-0.0009590909090909091,0.542603787804854,0.5633547866145477,0.5646621798348034,0.44072164925217727,0.5426676158494798,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,36,0.5214526653289795,0.02145266532897938,0.0004208087921142578,0.5214512471655329,-20.07917666427497,-25.43917666427497,p,0,0.7946579520469221,2.0494195149437537,0.5322336824610829,0.7128681540489197,0.7174112200737,0.4009546637535095,0.014864962548017502,0.8339188098907471,0.39786431193351746,0.34080278873443604,0.10659053493388805,-0.0009590909090909091,0.5524725785490392,0.3725258508457407,0.47379557146543066,0.5510241711769637,0.7092127170490843,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,37,0.486980676651001,-0.013019323348999134,0.02187347412109375,0.48696145124716556,-19.13203992902685,-24.49203992902685,p,0,1.7417946872950445,2.996556250191876,0.6529221964330488,0.6624840497970581,0.6404524445533752,0.7187191247940063,0.5725901126861572,0.8265697360038757,0.8773036599159241,0.1441022902727127,0.11694058818494742,-0.0009590909090909091,0.5679375466426784,0.3981454344961838,0.3566332448922797,0.46824257695241045,0.6688053842960077,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,38,0.7341678142547607,-0.01583218574523948,0.008854150772094727,0.5,-19.491833901568274,-24.851833901568273,p,0,1.3820007147536195,2.636762277650451,0.8176062464714051,0.7985180020332336,0.8365948796272278,0.8329430818557739,0.7541671991348267,0.8932712078094482,0.9621982574462891,0.28379881381988525,0.11776475582781197,-0.0009590909090909091,0.5952425753516675,0.1998298023671265,0.25592837649049793,0.6024021984162985,0.684245484058967,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,39,0.25894665718078613,0.00894665718078616,0.0003371238708496094,0.2589342403628118,-23.972680416376328,-29.332680416376327,f,0,8.11789205164175,-9.372653614538578,0.24640265617577478,0.5252626538276672,0.46391481161117554,0.06617668271064758,0.027181213721632957,0.5919197201728821,0.7071293592453003,0.383033812046051,0.19815632598670124,0.0010454545454545456,0.6265605340904558,0.5597252674508703,0.6147010995052131,0.5497352295974949,0.6759344349098063,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,40,0.5149030685424805,0.014903068542480524,0.009283781051635742,0.5149206349206349,-13.918045166929387,-19.278045166929388,f,1,0.0,0.681981634908361,0.3793388158082962,0.5189194083213806,0.5779144763946533,0.08153775334358215,0.1403663456439972,0.7205296754837036,0.9876775145530701,0.058006901293992996,0.20222197333848763,0.0010454545454545456,0.674819263272784,0.37739733697505623,0.4760668994261014,0.7352560066293387,0.8468591331831945,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,41,0.26461029052734375,0.014610290527343778,0.02418684959411621,0.2646031746031746,-17.76148391234448,-23.12148391234448,f,0,1.9066955476099032,-3.1614571105067313,0.20683125966704202,0.6215367913246155,0.3335624933242798,0.014581723138689995,0.06032142415642738,0.612479031085968,0.9428196549415588,0.3940356969833374,0.19795796147128467,0.0010454545454545456,0.725006059474883,0.551834571304765,0.6366417014313476,0.6847525356384574,0.8300651737546597,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,42,0.513787031173706,0.01378703117370611,0.03879714012145996,0.5137868480725624,-15.908244683361136,-21.268244683361136,f,0,0.05345631862655864,-1.3082178815233867,0.5636292666196823,0.7446118593215942,0.5987161993980408,0.4169977903366089,0.5217716693878174,0.8067028522491455,0.9601937532424927,0.0621969997882843,0.15914080561240687,0.0010454545454545456,0.7533059500255852,0.32485733366950287,0.40115827551026617,0.7968583719048496,0.8884556010980146,5.134420036171004,11358.52294555794,,
